SN,mjd obs,flux (mJy),mjd exp date,dt (days),dt (years),redshift,Luminosity,classification,status,type
GRB60,,,,,0.0152115645820178,,3.279227276598592e+21,grb60,real,
GRB60,,,,,0.0157099163649016,,4.063942892408618e+21,grb60,real,
GRB60,,,,,0.0162245956777793,,3.0992013302016225e+21,grb60,real,
GRB60,,,,,0.0167561360326808,,3.3594580527943794e+21,grb60,real,
GRB60,,,,,0.0173050915604582,,3.716256831787577e+21,grb60,real,
GRB60,,,,,0.0178720292787278,,3.783109463172825e+21,grb60,real,
GRB60,,,,,0.0184575419786337,,3.698301852982201e+21,grb60,real,
GRB60,,,,,0.019062237915437,,3.842881619994692e+21,grb60,real,
GRB60,,,,,0.0196867433858683,,3.291036003509945e+21,grb60,real,
GRB60,,,,,0.0203317078828335,,3.3956889411284495e+21,grb60,real,
GRB60,,,,,0.0209978040954136,,3.7572807300042966e+21,grb60,real,
GRB60,,,,,0.0216857201768064,,3.3611303208956975e+21,grb60,real,
GRB60,,,,,0.0223961752084434,,3.782582832045246e+21,grb60,real,
GRB60,,,,,0.0231299063132256,,3.687054040599135e+21,grb60,real,
GRB60,,,,,0.0238876738102295,,3.528247614608521e+21,grb60,real,
GRB60,,,,,0.0246702689467647,,3.4085890229624185e+21,grb60,real,
GRB60,,,,,0.0254785010116109,,3.6710103613833625e+21,grb60,real,
GRB60,,,,,0.02631319991237,,3.626720016932292e+21,grb60,real,
GRB60,,,,,0.0271752728772278,,3.301176271586728e+21,grb60,real,
GRB60,,,,,0.0280655678552558,,3.6717531683987537e+21,grb60,real,
GRB60,,,,,0.0289850384669905,,3.050743647930868e+21,grb60,real,
GRB60,,,,,0.0299346383329682,,3.692136554754449e+21,grb60,real,
GRB60,,,,,0.0309153210737251,,3.5463206806830113e+21,grb60,real,
GRB60,,,,,0.0319281691774378,,3.2428982996458217e+21,grb60,real,
GRB60,,,,,0.0329741620381705,,3.779504944514802e+21,grb60,real,
GRB60,,,,,0.0340544594646838,,3.454317365609951e+21,grb60,real,
GRB60,,,,,0.0351701181716259,,3.3526080388691075e+21,grb60,real,
GRB60,,,,,0.0363223495148133,,3.5631681151821053e+21,grb60,real,
GRB60,,,,,0.0375123133030064,,3.750065978788134e+21,grb60,real,
GRB60,,,,,0.0387412724390778,,3.780375361966171e+21,grb60,real,
GRB60,,,,,0.0400104898258998,,1.8984575990877796e+22,grb60,real,
GRB60,,,,,0.0413212799134009,,7.17632428555001e+22,grb60,real,
GRB60,,,,,0.0426750344720937,,1.7628438936777395e+23,grb60,real,
GRB60,,,,,0.0440731194989626,,3.562273889813576e+23,grb60,real,
GRB60,,,,,0.0455170298586322,,6.69167032519087e+23,grb60,real,
GRB60,,,,,0.047008234642199,,1.10593489108265e+24,grb60,real,
GRB60,,,,,0.0485482802613435,,1.6683302718193305e+24,grb60,real,
GRB60,,,,,0.0501387904483305,,2.2862438107397315e+24,grb60,real,
GRB60,,,,,0.0517814147089524,,3.3202521271319975e+24,grb60,real,
GRB60,,,,,0.0534778540960579,,4.1483267216737947e+24,grb60,real,
GRB60,,,,,0.0552298612095516,,5.530084903905087e+24,grb60,real,
GRB60,,,,,0.0570392659699222,,7.043113275139755e+24,grb60,real,
GRB60,,,,,0.0589079498447144,,8.457302602126385e+24,grb60,real,
GRB60,,,,,0.0608378458485289,,1.0517271206594154e+25,grb60,real,
GRB60,,,,,0.0628309900900784,,1.253556357591502e+25,grb60,real,
GRB60,,,,,0.0648894186780757,,1.5033185503001369e+25,grb60,real,
GRB60,,,,,0.0670152965888735,,1.7221809234851656e+25,grb60,real,
GRB60,,,,,0.0692107887988247,,2.0060931925680877e+25,grb60,real,
GRB60,,,,,0.071478240698978,,2.380768860398377e+25,grb60,real,
GRB60,,,,,0.0738199719068544,,2.63120053173755e+25,grb60,real,
GRB60,,,,,0.0762384051340867,,3.0005194182068427e+25,grb60,real,
GRB60,,,,,0.0787360919599479,,3.3711486924366204e+25,grb60,real,
GRB60,,,,,0.0813156097372388,,3.765818249097868e+25,grb60,real,
GRB60,,,,,0.0839796131393445,,4.143938446382865e+25,grb60,real,
GRB60,,,,,0.086730911480818,,4.571450548607973e+25,grb60,real,
GRB60,,,,,0.0895723398497403,,4.9459433716344744e+25,grb60,real,
GRB60,,,,,0.0925068364283044,,5.471508856841338e+25,grb60,real,
GRB60,,,,,0.0955374940398716,,5.9519916701140494e+25,grb60,real,
GRB60,,,,,0.0986674312813309,,6.468296827862365e+25,grb60,real,
GRB60,,,,,0.1018999213907395,,7.05503532773679e+25,grb60,real,
GRB60,,,,,0.1052383149267387,,7.595433145334328e+25,grb60,real,
GRB60,,,,,0.1086860655420817,,8.09825730806997e+25,grb60,real,
GRB60,,,,,0.1122467815306898,,8.990026651864915e+25,grb60,real,
GRB60,,,,,0.1159241485070684,,9.388622610224188e+25,grb60,real,
GRB60,,,,,0.1197219809533628,,1.022017696993809e+26,grb60,real,
GRB60,,,,,0.1236442222193585,,1.0943975744269197e+26,grb60,real,
GRB60,,,,,0.127694996069537,,1.1532288423626236e+26,grb60,real,
GRB60,,,,,0.1318784520419077,,1.2085384431920229e+26,grb60,real,
GRB60,,,,,0.1361989974097604,,1.3093697339480062e+26,grb60,real,
GRB60,,,,,0.1406610652199126,,1.369253311822182e+26,grb60,real,
GRB60,,,,,0.145269320480934,,1.4694341702813544e+26,grb60,real,
GRB60,,,,,0.1500285312955064,,1.51565390833907e+26,grb60,real,
GRB60,,,,,0.1549436719545355,,1.6001682049902837e+26,grb60,real,
GRB60,,,,,0.1600198456165672,,1.6700434895381633e+26,grb60,real,
GRB60,,,,,0.1652623358548434,,1.7887269088973923e+26,grb60,real,
GRB60,,,,,0.1706765551102462,,1.8472515308600764e+26,grb60,real,
GRB60,,,,,0.1762681477854095,,1.96757103028654e+26,grb60,real,
GRB60,,,,,0.1820429644711916,,2.021715947808472e+26,grb60,real,
GRB60,,,,,0.1880069330790345,,2.1193636438818215e+26,grb60,real,
GRB60,,,,,0.1941663165762445,,2.243413367768912e+26,grb60,real,
GRB60,,,,,0.20052748102424,,2.349445259949323e+26,grb60,real,
GRB60,,,,,0.2070970244461913,,2.4480995547601973e+26,grb60,real,
GRB60,,,,,0.213881828374077,,2.5898595120642597e+26,grb60,real,
GRB60,,,,,0.2208888774339875,,2.716592864373624e+26,grb60,real,
GRB60,,,,,0.2281255170814057,,2.8412301676562233e+26,grb60,real,
GRB60,,,,,0.2355992216394541,,2.950825628877142e+26,grb60,real,
GRB60,,,,,0.2433178004871197,,3.0906495263577548e+26,grb60,real,
GRB60,,,,,0.2512892176445572,,3.258462011251649e+26,grb60,real,
GRB60,,,,,0.2595219010554259,,3.383419292940878e+26,grb60,real,
GRB60,,,,,0.2680240724751608,,3.488389352015954e+26,grb60,real,
GRB60,,,,,0.276804855732677,,3.6693066668313935e+26,grb60,real,
GRB60,,,,,0.285873529298058,,3.8308567171955246e+26,grb60,real,
GRB60,,,,,0.2952391139061071,,4.020527726992349e+26,grb60,real,
GRB60,,,,,0.3049116612327479,,4.165310337459043e+26,grb60,real,
GRB60,,,,,0.314900965218624,,4.361424721956047e+26,grb60,real,
GRB60,,,,,0.3252175930102192,,4.599441040654629e+26,grb60,real,
GRB60,,,,,0.3358721117540174,,4.802838743169216e+26,grb60,real,
GRB60,,,,,0.3468756040670628,,5.029176802342481e+26,grb60,real,
GRB60,,,,,0.3582399257722393,,5.276143945576532e+26,grb60,real,
GRB60,,,,,0.3699761594865913,,5.509352017325485e+26,grb60,real,
GRB60,,,,,0.3820971919741234,,5.784887708834835e+26,grb60,real,
GRB60,,,,,0.394615136793,,6.050901185796879e+26,grb60,real,
GRB60,,,,,0.4075433961777858,,6.395318895550196e+26,grb60,real,
GRB60,,,,,0.4208951146277659,,6.705817941884019e+26,grb60,real,
GRB60,,,,,0.4346842098480651,,7.04384179740485e+26,grb60,real,
GRB60,,,,,0.4489251150143687,,7.37906203260092e+26,grb60,real,
GRB60,,,,,0.4636325210376422,,7.757682196146276e+26,grb60,real,
GRB60,,,,,0.478821634299411,,8.140673493282207e+26,grb60,real,
GRB60,,,,,0.4945086921223212,,8.630478534598083e+26,grb60,real,
GRB60,,,,,0.5107094163584583,,8.915790709210011e+26,grb60,real,
GRB60,,,,,0.5274410752715886,,9.353706871234035e+26,grb60,real,
GRB60,,,,,0.5447206793901983,,9.809195180755502e+26,grb60,real,
GRB60,,,,,0.5625665279191743,,1.025798394238815e+27,grb60,real,
GRB60,,,,,0.580996920063403,,1.078200572224636e+27,grb60,real,
GRB60,,,,,0.6000311859688914,,1.117304600001574e+27,grb60,real,
GRB60,,,,,0.6196891712522069,,1.169022062289874e+27,grb60,real,
GRB60,,,,,0.6399909792651968,,1.219365331599699e+27,grb60,real,
GRB60,,,,,0.6609580020361087,,1.265227950900015e+27,grb60,real,
GRB60,,,,,0.6826118893284708,,1.3197109408456184e+27,grb60,real,
GRB60,,,,,0.7049753218469311,,1.3899100130668744e+27,grb60,real,
GRB60,,,,,0.728071238031418,,1.4427645414787354e+27,grb60,real,
GRB60,,,,,0.7519238649982604,,1.5199983770624246e+27,grb60,real,
GRB60,,,,,0.7765579453343471,,1.5975512387360576e+27,grb60,real,
GRB60,,,,,0.8019989948324077,,1.6571091243034846e+27,grb60,real,
GRB60,,,,,0.8282738179615717,,1.7352657547562953e+27,grb60,real,
GRB60,,,,,0.8554092191909689,,1.8207523667443224e+27,grb60,real,
GRB60,,,,,0.8834335494014098,,1.883876678302316e+27,grb60,real,
GRB60,,,,,0.9123759326795448,,1.9692471076546023e+27,grb60,real,
GRB60,,,,,0.9422667817884252,,2.073728628269556e+27,grb60,real,
GRB60,,,,,0.973136767226382,,2.1505586815782113e+27,grb60,real,
GRB60,,,,,1.0050181059034269,,2.2708162804200587e+27,grb60,real,
GRB60,,,,,1.0379437879354116,,2.365741303086992e+27,grb60,real,
GRB60,,,,,1.0719483498498692,,2.495923946434496e+27,grb60,real,
GRB60,,,,,1.1070668436448925,,2.6165415209838025e+27,grb60,real,
GRB60,,,,,1.1433358677302543,,2.7340402583851504e+27,grb60,real,
GRB60,,,,,1.1807933091921288,,2.893920897598024e+27,grb60,real,
GRB60,,,,,1.21947782832253,,3.0320934779444194e+27,grb60,real,
GRB60,,,,,1.2594296318251523,,3.1781102908366877e+27,grb60,real,
GRB60,,,,,1.3006902150800912,,3.3426277599956414e+27,grb60,real,
GRB60,,,,,1.3433026198791225,,3.526554395540102e+27,grb60,real,
GRB60,,,,,1.3873111766904216,,3.6776632457545486e+27,grb60,real,
GRB60,,,,,1.432761504658565,,3.871584444922773e+27,grb60,real,
GRB60,,,,,1.479700769339811,,4.050679977917131e+27,grb60,real,
GRB60,,,,,1.5281776827020968,,4.218991476754699e+27,grb60,real,
GRB60,,,,,1.578243018595601,,4.413635484287902e+27,grb60,real,
GRB60,,,,,1.6299485818116213,,4.6330282978672545e+27,grb60,real,
GRB60,,,,,1.683347981288419,,4.745755928669741e+27,grb60,real,
GRB60,,,,,1.7384966301112128,,5.007595401595295e+27,grb60,real,
GRB60,,,,,1.7954522609827446,,5.16704940293266e+27,grb60,real,
GRB60,,,,,1.8542738952821556,,5.348069567950232e+27,grb60,real,
GRB60,,,,,1.915022358535548,,5.50948819861164e+27,grb60,real,
GRB60,,,,,1.977761311357105,,5.628339225707674e+27,grb60,real,
GRB60,,,,,2.0425554453021304,,5.829326614688985e+27,grb60,real,
GRB60,,,,,2.1094725447492877,,5.916356932025666e+27,grb60,real,
GRB60,,,,,2.178581682753644,,6.043637866429711e+27,grb60,real,
GRB60,,,,,2.249955282928904,,6.185106414827735e+27,grb60,real,
GRB60,,,,,2.323666799829895,,6.254756952637623e+27,grb60,real,
GRB60,,,,,2.399793554040645,,6.32297711078454e+27,grb60,real,
GRB60,,,,,2.478414154821583,,6.359044200648551e+27,grb60,real,
GRB60,,,,,2.5596103042564984,,6.361539270366917e+27,grb60,real,
GRB60,,,,,2.6434670549878225,,6.372504244694123e+27,grb60,real,
GRB60,,,,,2.730071263804946,,6.368554987395623e+27,grb60,real,
GRB60,,,,,2.8195105607031015,,6.405802949950767e+27,grb60,real,
GRB60,,,,,2.9118828850887257,,6.47375455479212e+27,grb60,real,
GRB60,,,,,3.007281021662651,,6.562514279231304e+27,grb60,real,
GRB60,,,,,3.105802909831312,,6.730669598132302e+27,grb60,real,
GRB60,,,,,3.2075542210595502,,6.940372589427542e+27,grb60,real,
GRB60,,,,,3.3126380494594008,,7.182807657551016e+27,grb60,real,
GRB60,,,,,3.421162643848503,,7.403388010038311e+27,grb60,real,
GRB60,,,,,3.533246562455702,,7.759864905991505e+27,grb60,real,
GRB60,,,,,3.649000631451437,,8.180859352814894e+27,grb60,real,
GRB60,,,,,3.7685459864173505,,8.683567332914799e+27,grb60,real,
GRB60,,,,,3.892008917640691,,9.264816679408816e+27,grb60,real,
GRB60,,,,,4.019518292761505,,9.845497492841056e+27,grb60,real,
GRB60,,,,,4.151202979419838,,1.036920500819275e+28,grb60,real,
GRB60,,,,,4.287202154666942,,1.0931052806834755e+28,grb60,real,
GRB60,,,,,4.427654995554067,,1.1292561744158883e+28,grb60,real,
GRB60,,,,,4.572710988543667,,1.18002893855128e+28,grb60,real,
GRB60,,,,,4.722519620098197,,1.2151484733123218e+28,grb60,real,
GRB60,,,,,4.877238108738515,,1.2603482801989036e+28,grb60,real,
GRB60,,,,,5.037021095632675,,1.2960839638560462e+28,grb60,real,
GRB60,,,,,5.202041263418343,,1.3360012700831693e+28,grb60,real,
GRB60,,,,,5.37246871738038,,1.3751643414946644e+28,grb60,real,
GRB60,,,,,5.548478717509247,,1.4114028483622256e+28,grb60,real,
GRB60,,,,,5.730254255853812,,1.4403504186787123e+28,grb60,real,
GRB60,,,,,5.917986056521348,,1.465223978210782e+28,grb60,real,
GRB60,,,,,6.11186742097192,,1.4773831576627313e+28,grb60,real,
GRB60,,,,,6.312099382724004,,1.4871967811160789e+28,grb60,real,
GRB60,,,,,6.518893284707277,,1.4811962336750754e+28,grb60,real,
GRB60,,,,,6.732460469851416,,1.469285608878276e+28,grb60,real,
GRB60,,,,,6.953025167850101,,1.4322385851439611e+28,grb60,real,
GRB60,,,,,7.180816763102618,,1.3937097566456088e+28,grb60,real,
GRB60,,,,,7.416069794713851,,1.345530150847283e+28,grb60,real,
GRB60,,,,,7.659031688552689,,1.2841314371250455e+28,grb60,real,
GRB60,,,,,7.909952447840823,,1.2215908956958148e+28,grb60,real,
GRB60,,,,,8.169092385211151,,1.1440989822901116e+28,grb60,real,
GRB60,,,,,8.436724700060568,,1.07465795415123e+28,grb60,real,
GRB60,,,,,8.713122591785977,,1.0022837906182378e+28,grb60,real,
GRB60,,,,,8.998577301253881,,9.298152525016232e+27,grb60,real,
GRB60,,,,,9.293382646683591,,8.605076439305062e+27,grb60,real,
GRB60,,,,,9.597847910411218,,7.965954807778543e+27,grb60,real,
GRB60,,,,,9.912287529478473,,7.369582672304499e+27,grb60,real,
GRB60,,,,,10.23702625033828,,6.794530050488882e+27,grb60,real,
GRB60,,,,,10.572406860913157,,6.291780168454779e+27,grb60,real,
GRB60,,,,,10.918774726478436,,5.831666456787468e+27,grb60,real,
GRB60,,,,,11.276488099073442,,5.415142184490037e+27,grb60,real,
GRB60,,,,,11.645920694854317,,5.039687521610273e+27,grb60,real,
GRB60,,,,,12.027459116741197,,4.706675708809962e+27,grb60,real,
GRB60,,,,,12.421495122359826,,4.4168428868876944e+27,grb60,real,
GRB60,,,,,12.828441088158351,,4.147322027569643e+27,grb60,real,
GRB60,,,,,13.248719699996132,,3.909801865864674e+27,grb60,real,
GRB60,,,,,13.682763953143729,,3.71056673958634e+27,grb60,real,
GRB60,,,,,14.1310326163997,,3.5254849439012753e+27,grb60,real,
GRB60,,,,,14.59398445856261,,3.3616731414069447e+27,grb60,real,
GRB60,,,,,15.072104021959046,,3.2240052889043405e+27,grb60,real,
GRB60,,,,,15.565886158326784,,3.095155888917797e+27,grb60,real,
GRB60,,,,,16.07584633822601,,2.9893506481087496e+27,grb60,real,
GRB60,,,,,16.60251549633372,,2.895726490035437e+27,grb60,real,
GRB60,,,,,17.146437454090904,,2.81159407237547e+27,grb60,real,
GRB60,,,,,17.70817665176098,,2.742615870146179e+27,grb60,real,
GRB60,,,,,18.288323303135353,,2.6855987654980657e+27,grb60,real,
GRB60,,,,,18.887472776711043,,2.6403113454763353e+27,grb60,real,
GRB60,,,,,19.506253946571476,,2.604389007748658e+27,grb60,real,
GRB60,,,,,20.145305996211295,,2.5723111724839764e+27,grb60,real,
GRB60,,,,,20.805293882653128,,2.543849283677553e+27,grb60,real,
GRB60,,,,,21.486905759094835,,2.513794169054783e+27,grb60,real,
GRB60,,,,,22.19084782020387,,2.4816763364892725e+27,grb60,real,
GRB60,,,,,22.9178494568229,,2.4368755502942923e+27,grb60,real,
GRB60,,,,,23.668670988028197,,2.390872940441076e+27,grb60,real,
GRB60,,,,,24.444090774365648,,2.332896852889759e+27,grb60,real,
GRB60,,,,,25.244912949909143,,2.2648976322140855e+27,grb60,real,
GRB60,,,,,26.071959690202203,,2.1911616558195423e+27,grb60,real,
GRB60,,,,,26.92612018196111,,2.1095004999607815e+27,grb60,real,
GRB60,,,,,27.808270725138208,,2.020695064320652e+27,grb60,real,
GRB60,,,,,28.71931339321383,,1.928456527026051e+27,grb60,real,
GRB60,,,,,29.660176033196304,,1.8376093244102808e+27,grb60,real,
GRB60,,,,,30.631889586206004,,1.7474096971412623e+27,grb60,real,
GRB60,,,,,31.6354334463073,,1.6581519110750922e+27,grb60,real,
GRB60,,,,,32.67186432814856,,1.573111935612986e+27,grb60,real,
GRB60,,,,,33.74223894637818,,1.4910965179468848e+27,grb60,real,
GRB60,,,,,34.84769133622856,,1.412821800224961e+27,grb60,real,
GRB60,,,,,35.98932975940412,,1.3386239502375135e+27,grb60,real,
GRB60,,,,,37.16839134524929,,1.2673706634444134e+27,grb60,real,
GRB60,,,,,38.386087449580536,,1.2018188966527878e+27,grb60,real,
GRB60,,,,,39.6436809752703,,1.1398516498687698e+27,grb60,real,
GRB60,,,,,40.94246059871906,,1.0818669914672745e+27,grb60,real,
GRB60,,,,,42.28379231691131,,1.027381144571611e+27,grb60,real,
GRB60,,,,,43.66906790035955,,9.767369431888836e+26,grb60,real,
GRB60,,,,,45.09973066663231,,9.28295259838461e+26,grb60,real,
GRB60,,,,,46.57724970682612,,8.75295590094557e+26,grb60,real,
GRB60,,,,,48.10319720614956,,8.36301931780935e+26,grb60,real,
GRB60,,,,,49.6791195762832,,7.990458092030124e+26,grb60,real,
GRB60,,,,,51.30666632301964,,7.634494988325396e+26,grb60,real,
GRB60,,,,,52.98756427273547,,7.294383512170023e+26,grb60,real,
GRB60,,,,,54.72348870475135,,6.969431461209681e+26,grb60,real,
GRB60,,,,,56.516321086611946,,6.658949232705066e+26,grb60,real,
GRB60,,,,,58.3678655652779,,6.36230243177532e+26,grb60,real,
GRB60,,,,,60.28008092887795,,6.078869116749963e+26,grb60,real,
GRB60,,,,,62.25495173906881,,5.8080613093356595e+26,grb60,real,
GRB60,,,,,64.2945141045632,,5.549318748025467e+26,grb60,real,
