SN,mjd obs,flux (mJy),mjd exp date,dt (days),dt (years),redshift,Luminosity,classification,status,type
GRB30,,,,,0.0008916078815448,,3.5509975079299197e+21,grb30,real,
GRB30,,,,,0.000920818051779,,2.823721825376768e+21,grb30,real,
GRB30,,,,,0.0009509854508434,,4.2141460894542977e+21,grb30,real,
GRB30,,,,,0.0009821410069717,,7.955091731336784e+21,grb30,real,
GRB30,,,,,0.0010143174525444,,6.313220626332377e+21,grb30,real,
GRB30,,,,,0.0010475477776775,,9.055626034490864e+21,grb30,real,
GRB30,,,,,0.0010818670343689,,6.06544591854826e+21,grb30,real,
GRB30,,,,,0.0011173105323522,,7.639146385873438e+21,grb30,real,
GRB30,,,,,0.0011539151277722,,1.3989075011199776e+22,grb30,real,
GRB30,,,,,0.0011917189654505,,1.1334177983354544e+22,grb30,real,
GRB30,,,,,0.001230761478885,,9.010410038220612e+21,grb30,real,
GRB30,,,,,0.0012710828747793,,1.3635413163371575e+22,grb30,real,
GRB30,,,,,0.0013127254217193,,1.1363109364287362e+22,grb30,real,
GRB30,,,,,0.0013557321614969,,5.757926671126178e+21,grb30,real,
GRB30,,,,,0.0014001476823154,,7.657639423606633e+21,grb30,real,
GRB30,,,,,0.0014460186342607,,4.688563597751331e+22,grb30,real,
GRB30,,,,,0.0014933921828889,,3.7510030584075503e+22,grb30,real,
GRB30,,,,,0.0015423178133738,,1.294670725893429e+22,grb30,real,
GRB30,,,,,0.0015928462995657,,3.5284714090298245e+22,grb30,real,
GRB30,,,,,0.0016450302194615,,6.311002680769753e+22,grb30,real,
GRB30,,,,,0.0016989236974703,,1.1306932202956652e+23,grb30,real,
GRB30,,,,,0.0017545829198829,,9.441652364906346e+22,grb30,real,
GRB30,,,,,0.001812065361667,,3.910000900052132e+23,grb30,real,
GRB30,,,,,0.001871431332878,,5.2258920986686014e+23,grb30,real,
GRB30,,,,,0.0019327419167772,,7.895232913696453e+22,grb30,real,
GRB30,,,,,0.0019960612894496,,2.4870359748003287e+23,grb30,real,
GRB30,,,,,0.0020614551733914,,6.10471850637869e+23,grb30,real,
GRB30,,,,,0.002128991095246,,5.031092863515517e+23,grb30,real,
GRB30,,,,,0.0021987399322156,,6.63722828486278e+23,grb30,real,
GRB30,,,,,0.0022707738501784,,4.688604547368845e+23,grb30,real,
GRB30,,,,,0.0023451675923658,,1.453513339918127e+24,grb30,real,
GRB30,,,,,0.0024219984793618,,1.7987367095881383e+24,grb30,real,
GRB30,,,,,0.0025013466668384,,1.5667685541648788e+24,grb30,real,
GRB30,,,,,0.0025832935991443,,3.93246795531767e+24,grb30,real,
GRB30,,,,,0.0026679261330687,,2.979774151510315e+24,grb30,real,
GRB30,,,,,0.0027553318986069,,4.109876935460412e+24,grb30,real,
GRB30,,,,,0.0028456011031069,,1.3941306806209973e+25,grb30,real,
GRB30,,,,,0.0029388265312697,,9.603961411669538e+24,grb30,real,
GRB30,,,,,0.0030351061225015,,1.7402511326095968e+25,grb30,real,
GRB30,,,,,0.0031345403935617,,1.6320403398507032e+25,grb30,real,
GRB30,,,,,0.0032372324385623,,2.2750893253919334e+25,grb30,real,
GRB30,,,,,0.0033432879289681,,2.9607002005984185e+25,grb30,real,
GRB30,,,,,0.0034528202683024,,1.943465990320395e+25,grb30,real,
GRB30,,,,,0.0035659377053828,,4.872416904910938e+25,grb30,real,
GRB30,,,,,0.0036827639531437,,4.777302371223411e+25,grb30,real,
GRB30,,,,,0.003803417569814,,6.204383209193832e+25,grb30,real,
GRB30,,,,,0.0039280222683282,,8.853413966250842e+25,grb30,real,
GRB30,,,,,0.004056709493679,,5.558281096356006e+25,grb30,real,
GRB30,,,,,0.0041896132682122,,1.2595111938315582e+26,grb30,real,
GRB30,,,,,0.0043268701916261,,1.4180109738491524e+26,grb30,real,
GRB30,,,,,0.0044686245956777,,1.2069814054097594e+26,grb30,real,
GRB30,,,,,0.0046150233894766,,1.4603852571271864e+26,grb30,real,
GRB30,,,,,0.0047662186368381,,1.457719722721954e+26,grb30,real,
GRB30,,,,,0.0049223649789301,,2.262640641667319e+26,grb30,real,
GRB30,,,,,0.0050836299436848,,2.6138436078112323e+26,grb30,real,
GRB30,,,,,0.0052501759043286,,2.431499722599567e+26,grb30,real,
GRB30,,,,,0.005422178120852,,3.496664984020766e+26,grb30,real,
GRB30,,,,,0.0055998170079511,,4.3313077067486606e+26,grb30,real,
GRB30,,,,,0.0057832755576747,,4.1051315414120845e+26,grb30,real,
GRB30,,,,,0.00597274449413,,5.443646927547348e+26,grb30,real,
GRB30,,,,,0.0061684196961301,,6.293715275961542e+26,grb30,real,
GRB30,,,,,0.006370504774546,,7.091437633074413e+26,grb30,real,
GRB30,,,,,0.0065792110723076,,7.047835813587611e+26,grb30,real,
GRB30,,,,,0.00679475508705,,8.189280689272725e+26,grb30,real,
GRB30,,,,,0.0070173610484671,,9.896208356391828e+26,grb30,real,
GRB30,,,,,0.0072472609183108,,9.661338492025112e+26,grb30,real,
GRB30,,,,,0.0074846918130388,,1.2843742778800776e+27,grb30,real,
GRB30,,,,,0.00772990115852,,1.3336595233513127e+27,grb30,real,
GRB30,,,,,0.007983141535329,,1.628556765411854e+27,grb30,real,
GRB30,,,,,0.008244680988157,,1.5270940886927876e+27,grb30,real,
GRB30,,,,,0.0085147875616953,,1.8529749541453377e+27,grb30,real,
GRB30,,,,,0.0087937447647521,,2.3154685052119603e+27,grb30,real,
GRB30,,,,,0.0090818412608409,,1.8111320635783145e+27,grb30,real,
GRB30,,,,,0.009379373445534,,2.3105374094097835e+27,grb30,real,
GRB30,,,,,0.0096866557558731,,2.669702695368684e+27,grb30,real,
GRB30,,,,,0.0100040052062526,,2.569394226473534e+27,grb30,real,
GRB30,,,,,0.0103317491204783,,3.0098854528175817e+27,grb30,real,
GRB30,,,,,0.0106702328638255,,3.130674444370441e+27,grb30,real,
GRB30,,,,,0.0110198043789224,,3.6777270509725377e+27,grb30,real,
GRB30,,,,,0.0113808270725138,,3.4525908154575087e+27,grb30,real,
GRB30,,,,,0.0117536798154615,,4.0843662760651417e+27,grb30,real,
GRB30,,,,,0.0121387466333329,,3.97593549815169e+27,grb30,real,
GRB30,,,,,0.0125364295931648,,4.4751694269796066e+27,grb30,real,
GRB30,,,,,0.0129471410714055,,4.6162865705203496e+27,grb30,real,
GRB30,,,,,0.0133713063312671,,4.8220355429336576e+27,grb30,real,
GRB30,,,,,0.0138093712547842,,5.50631127014581e+27,grb30,real,
GRB30,,,,,0.014261784301344,,5.357687014166179e+27,grb30,real,
GRB30,,,,,0.0147290197038621,,5.972975015982178e+27,grb30,real,
GRB30,,,,,0.0152115645820178,,5.897713428256021e+27,grb30,real,
GRB30,,,,,0.0157099163649016,,6.50924549306086e+27,grb30,real,
GRB30,,,,,0.0162245956777793,,6.517723016203187e+27,grb30,real,
GRB30,,,,,0.0167561360326808,,6.923150894470692e+27,grb30,real,
GRB30,,,,,0.0173050915604582,,7.39218686117288e+27,grb30,real,
GRB30,,,,,0.0178720292787278,,7.312701748942542e+27,grb30,real,
GRB30,,,,,0.0184575419786337,,7.593997051771238e+27,grb30,real,
GRB30,,,,,0.019062237915437,,8.024874641166082e+27,grb30,real,
GRB30,,,,,0.0196867433858683,,8.570985406565331e+27,grb30,real,
GRB30,,,,,0.0203317078828335,,8.728258602690841e+27,grb30,real,
GRB30,,,,,0.0209978040954136,,9.356547631909564e+27,grb30,real,
GRB30,,,,,0.0216857201768064,,9.672471074089122e+27,grb30,real,
GRB30,,,,,0.0223961752084434,,9.753303714430716e+27,grb30,real,
GRB30,,,,,0.0231299063132256,,1.0270487860480577e+28,grb30,real,
GRB30,,,,,0.0238876738102295,,1.0498234396033028e+28,grb30,real,
GRB30,,,,,0.0246702689467647,,1.0874923261338365e+28,grb30,real,
GRB30,,,,,0.0254785010116109,,1.1583665908857494e+28,grb30,real,
GRB30,,,,,0.02631319991237,,1.197867734720916e+28,grb30,real,
GRB30,,,,,0.0271752728772278,,1.152789824370194e+28,grb30,real,
GRB30,,,,,0.0280655678552558,,1.2275581120527943e+28,grb30,real,
GRB30,,,,,0.0289850384669905,,1.3480271251990228e+28,grb30,real,
GRB30,,,,,0.0299346383329682,,1.282723913062547e+28,grb30,real,
GRB30,,,,,0.0309153210737251,,1.400017902376319e+28,grb30,real,
GRB30,,,,,0.0319281691774378,,1.3579036015536728e+28,grb30,real,
GRB30,,,,,0.0329741620381705,,1.456732170318157e+28,grb30,real,
GRB30,,,,,0.0340544594646838,,1.510619962334762e+28,grb30,real,
GRB30,,,,,0.0351701181716259,,1.499682605191463e+28,grb30,real,
GRB30,,,,,0.0363223495148133,,1.668900709514484e+28,grb30,real,
GRB30,,,,,0.0375123133030064,,1.6693863910245475e+28,grb30,real,
GRB30,,,,,0.0387412724390778,,1.6652771445227337e+28,grb30,real,
GRB30,,,,,0.0400104898258998,,1.7895878031818977e+28,grb30,real,
GRB30,,,,,0.0413212799134009,,1.882986262200532e+28,grb30,real,
GRB30,,,,,0.0426750344720937,,1.8845785357001923e+28,grb30,real,
GRB30,,,,,0.0440731194989626,,1.9801130410464216e+28,grb30,real,
GRB30,,,,,0.0455170298586322,,1.97705324753302e+28,grb30,real,
GRB30,,,,,0.047008234642199,,2.071567821708115e+28,grb30,real,
GRB30,,,,,0.0485482802613435,,2.2200416116512947e+28,grb30,real,
GRB30,,,,,0.0501387904483305,,2.2716333681369898e+28,grb30,real,
GRB30,,,,,0.0517814147089524,,2.2910339636723213e+28,grb30,real,
GRB30,,,,,0.0534778540960579,,2.376312018306027e+28,grb30,real,
GRB30,,,,,0.0552298612095516,,2.439301100894551e+28,grb30,real,
GRB30,,,,,0.0570392659699222,,2.547086208094625e+28,grb30,real,
GRB30,,,,,0.0589079498447144,,2.447938613240196e+28,grb30,real,
GRB30,,,,,0.0608378458485289,,2.7062411819924613e+28,grb30,real,
GRB30,,,,,0.0628309900900784,,2.6825627799018236e+28,grb30,real,
GRB30,,,,,0.0648894186780757,,2.769327400882999e+28,grb30,real,
GRB30,,,,,0.0670152965888735,,2.9012623069334774e+28,grb30,real,
GRB30,,,,,0.0692107887988247,,2.926761538528512e+28,grb30,real,
GRB30,,,,,0.071478240698978,,3.0576517531740107e+28,grb30,real,
GRB30,,,,,0.0738199719068544,,3.06121722684789e+28,grb30,real,
GRB30,,,,,0.0762384051340867,,3.0599211238377005e+28,grb30,real,
GRB30,,,,,0.0787360919599479,,3.297646033630244e+28,grb30,real,
GRB30,,,,,0.0813156097372388,,3.228227861091836e+28,grb30,real,
GRB30,,,,,0.0839796131393445,,3.3604313204478804e+28,grb30,real,
GRB30,,,,,0.086730911480818,,3.40655201757021e+28,grb30,real,
GRB30,,,,,0.0895723398497403,,3.4810288963467727e+28,grb30,real,
GRB30,,,,,0.0925068364283044,,3.629895993081435e+28,grb30,real,
GRB30,,,,,0.0955374940398716,,3.664428900763655e+28,grb30,real,
GRB30,,,,,0.0986674312813309,,3.7752309472262407e+28,grb30,real,
GRB30,,,,,0.1018999213907395,,3.991096379799171e+28,grb30,real,
GRB30,,,,,0.1052383149267387,,4.0685987686884235e+28,grb30,real,
GRB30,,,,,0.1086860655420817,,4.164373257839626e+28,grb30,real,
GRB30,,,,,0.1122467815306898,,4.240198617044131e+28,grb30,real,
GRB30,,,,,0.1159241485070684,,4.218603883863335e+28,grb30,real,
GRB30,,,,,0.1197219809533628,,4.593997598475169e+28,grb30,real,
GRB30,,,,,0.1236442222193585,,4.42568895658766e+28,grb30,real,
GRB30,,,,,0.127694996069537,,4.77525584266434e+28,grb30,real,
GRB30,,,,,0.1318784520419077,,4.708401306645719e+28,grb30,real,
GRB30,,,,,0.1361989974097604,,5.011409429924325e+28,grb30,real,
GRB30,,,,,0.1406610652199126,,5.12858628428567e+28,grb30,real,
GRB30,,,,,0.145269320480934,,5.268302569980719e+28,grb30,real,
GRB30,,,,,0.1500285312955064,,5.365715996149215e+28,grb30,real,
GRB30,,,,,0.1549436719545355,,5.531815263324276e+28,grb30,real,
GRB30,,,,,0.1600198456165672,,5.957945554037419e+28,grb30,real,
GRB30,,,,,0.1652623358548434,,5.92883704220093e+28,grb30,real,
GRB30,,,,,0.1706765551102462,,6.340498785497607e+28,grb30,real,
GRB30,,,,,0.1762681477854095,,6.25108672412824e+28,grb30,real,
GRB30,,,,,0.1820429644711916,,6.64873893665129e+28,grb30,real,
GRB30,,,,,0.1880069330790345,,6.870499209513034e+28,grb30,real,
GRB30,,,,,0.1941663165762445,,6.883390720496823e+28,grb30,real,
GRB30,,,,,0.20052748102424,,7.696463470277769e+28,grb30,real,
GRB30,,,,,0.2070970244461913,,7.613591919910595e+28,grb30,real,
GRB30,,,,,0.213881828374077,,7.714194654661842e+28,grb30,real,
GRB30,,,,,0.2208888774339875,,7.87800169557274e+28,grb30,real,
GRB30,,,,,0.2281255170814057,,8.23536900762772e+28,grb30,real,
GRB30,,,,,0.2355992216394541,,8.318899561141882e+28,grb30,real,
GRB30,,,,,0.2433178004871197,,8.642443441446006e+28,grb30,real,
GRB30,,,,,0.2512892176445572,,8.843408927143528e+28,grb30,real,
GRB30,,,,,0.2595219010554259,,9.14743126769315e+28,grb30,real,
GRB30,,,,,0.2680240724751608,,9.281973616830992e+28,grb30,real,
GRB30,,,,,0.276804855732677,,9.388802598077918e+28,grb30,real,
GRB30,,,,,0.285873529298058,,9.70564026427642e+28,grb30,real,
GRB30,,,,,0.2952391139061071,,9.790053615358874e+28,grb30,real,
GRB30,,,,,0.3049116612327479,,9.915759417963614e+28,grb30,real,
GRB30,,,,,0.314900965218624,,1.0129411666557351e+29,grb30,real,
GRB30,,,,,0.3252175930102192,,1.0140306169449762e+29,grb30,real,
GRB30,,,,,0.3358721117540174,,1.0400460041840388e+29,grb30,real,
GRB30,,,,,0.3468756040670628,,1.044587602461478e+29,grb30,real,
GRB30,,,,,0.3582399257722393,,1.0508700356416558e+29,grb30,real,
GRB30,,,,,0.3699761594865913,,1.0551564130471398e+29,grb30,real,
GRB30,,,,,0.3820971919741234,,1.0655680913795465e+29,grb30,real,
GRB30,,,,,0.394615136793,,1.0596970590078932e+29,grb30,real,
GRB30,,,,,0.4075433961777858,,1.0783538952111466e+29,grb30,real,
GRB30,,,,,0.4208951146277659,,1.0815641547609994e+29,grb30,real,
GRB30,,,,,0.4346842098480651,,1.0561477747176822e+29,grb30,real,
GRB30,,,,,0.4489251150143687,,1.062604481851471e+29,grb30,real,
GRB30,,,,,0.4636325210376422,,1.061057919552758e+29,grb30,real,
GRB30,,,,,0.478821634299411,,1.0485159087928765e+29,grb30,real,
GRB30,,,,,0.4945086921223212,,1.044215246637096e+29,grb30,real,
GRB30,,,,,0.5107094163584583,,1.0466398449206691e+29,grb30,real,
GRB30,,,,,0.5274410752715886,,1.0451247090726074e+29,grb30,real,
GRB30,,,,,0.5447206793901983,,1.0488035084321688e+29,grb30,real,
GRB30,,,,,0.5625665279191743,,1.0559411219967335e+29,grb30,real,
GRB30,,,,,0.580996920063403,,1.05542877561945e+29,grb30,real,
GRB30,,,,,0.6000311859688914,,1.0758912042601171e+29,grb30,real,
GRB30,,,,,0.6196891712522069,,1.0898893072335045e+29,grb30,real,
GRB30,,,,,0.6399909792651968,,1.1413077420822745e+29,grb30,real,
GRB30,,,,,0.6609580020361087,,1.1528526772714963e+29,grb30,real,
GRB30,,,,,0.6826118893284708,,1.2265953198828444e+29,grb30,real,
GRB30,,,,,0.7049753218469311,,1.2678020629033527e+29,grb30,real,
GRB30,,,,,0.728071238031418,,1.3564884589576829e+29,grb30,real,
GRB30,,,,,0.7519238649982604,,1.3796916550218075e+29,grb30,real,
GRB30,,,,,0.7765579453343471,,1.4809105386691551e+29,grb30,real,
GRB30,,,,,0.8019989948324077,,1.5668066468323346e+29,grb30,real,
GRB30,,,,,0.8282738179615717,,1.6195040429909398e+29,grb30,real,
GRB30,,,,,0.8554092191909689,,1.7284357394814376e+29,grb30,real,
GRB30,,,,,0.8834335494014098,,1.7917905116775396e+29,grb30,real,
GRB30,,,,,0.9123759326795448,,1.889122990927691e+29,grb30,real,
GRB30,,,,,0.9422667817884252,,1.9484970793746435e+29,grb30,real,
GRB30,,,,,0.973136767226382,,1.991475131431855e+29,grb30,real,
GRB30,,,,,1.0050181059034269,,2.068798484784065e+29,grb30,real,
GRB30,,,,,1.0379437879354116,,2.0135488799059097e+29,grb30,real,
GRB30,,,,,1.0719483498498692,,2.089177109556329e+29,grb30,real,
GRB30,,,,,1.1070668436448925,,2.156353528614952e+29,grb30,real,
GRB30,,,,,1.1433358677302543,,2.1505282074442463e+29,grb30,real,
GRB30,,,,,1.1807933091921288,,2.152426174600241e+29,grb30,real,
GRB30,,,,,1.21947782832253,,2.215259077252196e+29,grb30,real,
GRB30,,,,,1.2594296318251523,,2.1932129459620464e+29,grb30,real,
GRB30,,,,,1.3006902150800912,,2.2202739769227763e+29,grb30,real,
GRB30,,,,,1.3433026198791225,,2.2056159184857146e+29,grb30,real,
GRB30,,,,,1.3873111766904216,,2.1986182954740507e+29,grb30,real,
GRB30,,,,,1.432761504658565,,2.147770298320433e+29,grb30,real,
GRB30,,,,,1.479700769339811,,2.1172799749719795e+29,grb30,real,
GRB30,,,,,1.5281776827020968,,2.0473932626238628e+29,grb30,real,
GRB30,,,,,1.578243018595601,,1.994787288867152e+29,grb30,real,
GRB30,,,,,1.6299485818116213,,1.900735540601647e+29,grb30,real,
GRB30,,,,,1.683347981288419,,1.8190820032763774e+29,grb30,real,
GRB30,,,,,1.7384966301112128,,1.7107188398476607e+29,grb30,real,
GRB30,,,,,1.7954522609827446,,1.6335621419155698e+29,grb30,real,
GRB30,,,,,1.8542738952821556,,1.5022948098622572e+29,grb30,real,
GRB30,,,,,1.915022358535548,,1.413159872648633e+29,grb30,real,
GRB30,,,,,1.977761311357105,,1.3048747991882004e+29,grb30,real,
GRB30,,,,,2.0425554453021304,,1.1975991814153511e+29,grb30,real,
GRB30,,,,,2.1094725447492877,,1.1072776576104732e+29,grb30,real,
GRB30,,,,,2.178581682753644,,1.005621660604068e+29,grb30,real,
GRB30,,,,,2.249955282928904,,9.185395372396467e+28,grb30,real,
GRB30,,,,,2.323666799829895,,8.328206552118063e+28,grb30,real,
GRB30,,,,,2.399793554040645,,7.606692385517631e+28,grb30,real,
GRB30,,,,,2.478414154821583,,6.868685046225442e+28,grb30,real,
GRB30,,,,,2.5596103042564984,,6.166584807593949e+28,grb30,real,
GRB30,,,,,2.6434670549878225,,5.635162574765729e+28,grb30,real,
GRB30,,,,,2.730071263804946,,5.100789112526353e+28,grb30,real,
GRB30,,,,,2.8195105607031015,,4.577108262041873e+28,grb30,real,
GRB30,,,,,2.9118828850887257,,4.142835663660014e+28,grb30,real,
GRB30,,,,,3.007281021662651,,3.77109979744064e+28,grb30,real,
GRB30,,,,,3.105802909831312,,3.3936595542697332e+28,grb30,real,
GRB30,,,,,3.2075542210595502,,3.0941492901802724e+28,grb30,real,
GRB30,,,,,3.3126380494594008,,2.8020928087952615e+28,grb30,real,
GRB30,,,,,3.421162643848503,,2.5492574901396156e+28,grb30,real,
GRB30,,,,,3.533246562455702,,2.3264420503893426e+28,grb30,real,
GRB30,,,,,3.649000631451437,,2.124908983946726e+28,grb30,real,
GRB30,,,,,3.7685459864173505,,1.940718556680132e+28,grb30,real,
GRB30,,,,,3.892008917640691,,1.779757038028195e+28,grb30,real,
GRB30,,,,,4.019518292761505,,1.6313946691373242e+28,grb30,real,
GRB30,,,,,4.151202979419838,,1.5096266960308472e+28,grb30,real,
GRB30,,,,,4.287202154666942,,1.3807496788603972e+28,grb30,real,
GRB30,,,,,4.427654995554067,,1.280934510008802e+28,grb30,real,
GRB30,,,,,4.572710988543667,,1.1848686119515623e+28,grb30,real,
GRB30,,,,,4.722519620098197,,1.099456280665074e+28,grb30,real,
GRB30,,,,,4.877238108738515,,1.0184665080702251e+28,grb30,real,
GRB30,,,,,5.037021095632675,,9.481500152015364e+27,grb30,real,
GRB30,,,,,5.202041263418343,,8.843543203796311e+27,grb30,real,
GRB30,,,,,5.37246871738038,,8.233456755721428e+27,grb30,real,
GRB30,,,,,5.548478717509247,,7.699691823844662e+27,grb30,real,
GRB30,,,,,5.730254255853812,,7.229789248957853e+27,grb30,real,
GRB30,,,,,5.917986056521348,,6.742315478890282e+27,grb30,real,
GRB30,,,,,6.11186742097192,,6.340420695529323e+27,grb30,real,
GRB30,,,,,6.312099382724004,,5.98446947838702e+27,grb30,real,
GRB30,,,,,6.518893284707277,,5.598784077345266e+27,grb30,real,
GRB30,,,,,6.732460469851416,,5.285257616265376e+27,grb30,real,
GRB30,,,,,6.953025167850101,,5.000323511377948e+27,grb30,real,
GRB30,,,,,7.180816763102618,,4.70706806328476e+27,grb30,real,
GRB30,,,,,7.416069794713851,,4.469077457136709e+27,grb30,real,
GRB30,,,,,7.659031688552689,,4.227495664764247e+27,grb30,real,
GRB30,,,,,7.909952447840823,,4.021432427844428e+27,grb30,real,
GRB30,,,,,8.169092385211151,,3.807976356488089e+27,grb30,real,
GRB30,,,,,8.436724700060568,,3.636037483392025e+27,grb30,real,
GRB30,,,,,8.713122591785977,,3.4543202225600107e+27,grb30,real,
GRB30,,,,,8.998577301253881,,3.3018705104511126e+27,grb30,real,
GRB30,,,,,9.293382646683591,,3.1505026300979653e+27,grb30,real,
GRB30,,,,,9.597847910411218,,3.0180296651196714e+27,grb30,real,
GRB30,,,,,9.912287529478473,,2.889805937196091e+27,grb30,real,
GRB30,,,,,10.23702625033828,,2.770514939790939e+27,grb30,real,
GRB30,,,,,10.572406860913157,,2.6607518708332147e+27,grb30,real,
GRB30,,,,,10.918774726478436,,2.5594825144014876e+27,grb30,real,
GRB30,,,,,11.276488099073442,,2.4625376280427005e+27,grb30,real,
GRB30,,,,,11.645920694854317,,2.3700133957421803e+27,grb30,real,
GRB30,,,,,12.027459116741197,,2.287780849871581e+27,grb30,real,
GRB30,,,,,12.421495122359826,,2.2044188564109096e+27,grb30,real,
GRB30,,,,,12.828441088158351,,2.132737979425617e+27,grb30,real,
GRB30,,,,,13.248719699996132,,2.0622008347806897e+27,grb30,real,
GRB30,,,,,13.682763953143729,,1.9937959271966103e+27,grb30,real,
GRB30,,,,,14.1310326163997,,1.9296497798341097e+27,grb30,real,
GRB30,,,,,14.59398445856261,,1.8744106504395052e+27,grb30,real,
GRB30,,,,,15.072104021959046,,1.8189448696735363e+27,grb30,real,
GRB30,,,,,15.565886158326784,,1.7700253138098783e+27,grb30,real,
GRB30,,,,,16.07584633822601,,1.7234494093114494e+27,grb30,real,
GRB30,,,,,16.60251549633372,,1.6817255583302264e+27,grb30,real,
GRB30,,,,,17.146437454090904,,1.640942596235166e+27,grb30,real,
GRB30,,,,,17.70817665176098,,1.6080848136043226e+27,grb30,real,
GRB30,,,,,18.288323303135353,,1.5785429976755228e+27,grb30,real,
GRB30,,,,,18.887472776711043,,1.5522885789481736e+27,grb30,real,
GRB30,,,,,19.506253946571476,,1.5277845182904273e+27,grb30,real,
GRB30,,,,,20.145305996211295,,1.51177893174211e+27,grb30,real,
GRB30,,,,,20.805293882653128,,1.497665598449669e+27,grb30,real,
GRB30,,,,,21.486905759094835,,1.4809714869370853e+27,grb30,real,
GRB30,,,,,22.19084782020387,,1.4725939570468284e+27,grb30,real,
GRB30,,,,,22.9178494568229,,1.4716930654614945e+27,grb30,real,
GRB30,,,,,23.668670988028197,,1.4673657384384949e+27,grb30,real,
GRB30,,,,,24.444090774365648,,1.4690361019064395e+27,grb30,real,
GRB30,,,,,25.244912949909143,,1.478714496390318e+27,grb30,real,
GRB30,,,,,26.071959690202203,,1.486959654261165e+27,grb30,real,
GRB30,,,,,26.92612018196111,,1.4884995503430733e+27,grb30,real,
GRB30,,,,,27.808270725138208,,1.4938744257211126e+27,grb30,real,
GRB30,,,,,28.71931339321383,,1.4964866303919062e+27,grb30,real,
GRB30,,,,,29.660176033196304,,1.4918983685968335e+27,grb30,real,
GRB30,,,,,30.631889586206004,,1.4787506844244014e+27,grb30,real,
GRB30,,,,,31.6354334463073,,1.4570921460256167e+27,grb30,real,
GRB30,,,,,32.67186432814856,,1.4292349783150572e+27,grb30,real,
GRB30,,,,,33.74223894637818,,1.3949868133220702e+27,grb30,real,
GRB30,,,,,34.84769133622856,,1.3546504877529313e+27,grb30,real,
GRB30,,,,,35.98932975940412,,1.309817322790614e+27,grb30,real,
GRB30,,,,,37.16839134524929,,1.261527248256666e+27,grb30,real,
GRB30,,,,,38.386087449580536,,1.2113134940161916e+27,grb30,real,
GRB30,,,,,39.6436809752703,,1.1607673812521626e+27,grb30,real,
GRB30,,,,,40.94246059871906,,1.1096898757771234e+27,grb30,real,
GRB30,,,,,42.28379231691131,,1.0591475722798404e+27,grb30,real,
GRB30,,,,,43.66906790035955,,1.0094737816005545e+27,grb30,real,
GRB30,,,,,45.09973066663231,,9.61163708416192e+26,grb30,real,
GRB30,,,,,46.57724970682612,,9.15061867164253e+26,grb30,real,
GRB30,,,,,48.10319720614956,,8.709004663925217e+26,grb30,real,
GRB30,,,,,49.6791195762832,,8.421232464763451e+26,grb30,real,
GRB30,,,,,51.30666632301964,,7.996783356088009e+26,grb30,real,
GRB30,,,,,52.98756427273547,,7.593720347823871e+26,grb30,real,
GRB30,,,,,54.72348870475135,,7.210982015806243e+26,grb30,real,
GRB30,,,,,56.516321086611946,,6.847527179505426e+26,grb30,real,
GRB30,,,,,58.3678655652779,,6.5023958446127e+26,grb30,real,
GRB30,,,,,60.28008092887795,,6.17465796147595e+26,grb30,real,
GRB30,,,,,62.25495173906881,,5.8634376443263086e+26,grb30,real,
GRB30,,,,,64.2945141045632,,5.567904874258402e+26,grb30,real,
